,title,date,article_id,url,main_topic,all_topics,authors,year
821,Distributed Computation of Exact Average Degree and Network Size in Finite Number of Steps under Quantized Communication,2022-11-29 17:41:09+00:00,802,http://arxiv.org/pdf/2211.16415v1,eess.SY,"['eess.SY', 'cs.SY']","[arxiv.Result.Author('Apostolos I. Rikos'), arxiv.Result.Author('Themistoklis Charalambous'), arxiv.Result.Author('Christoforos N. Hadjicostis'), arxiv.Result.Author('Karl H. Johansson')]",2022
822,Minimal Dynamical System for $\mathbb{R}^n$,2022-11-29 17:37:52+00:00,803,http://arxiv.org/pdf/2211.16413v1,math.DS,['math.DS'],[arxiv.Result.Author('Ankit Vishnubhotla')],2022
823,Procedural Image Programs for Representation Learning,2022-11-29 17:34:22+00:00,287,http://arxiv.org/pdf/2211.16412v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Manel Baradad'), arxiv.Result.Author('Chun-Fu Chen'), arxiv.Result.Author('Jonas Wulff'), arxiv.Result.Author('Tongzhou Wang'), arxiv.Result.Author('Rogerio Feris'), arxiv.Result.Author('Antonio Torralba'), arxiv.Result.Author('Phillip Isola')]",2022
824,Furstenberg sumset conjecture and Mandelbrot percolations,2022-11-29 17:30:49+00:00,804,http://arxiv.org/pdf/2211.16410v1,math.DS,"['math.DS', 'math.MG', 'math.PR', '37C45 (Primary) 28A80, 60G57 (Secondary)']","[arxiv.Result.Author('Catherine Bruce'), arxiv.Result.Author('Xiong Jin')]",2022
825,Polarisability and magnetisation of electrically $K$-mouflaged objects: the Born-Infeld ModMax case study,2022-11-29 17:28:11+00:00,805,http://arxiv.org/pdf/2211.16404v1,hep-th,"['hep-th', 'gr-qc']","[arxiv.Result.Author('Jose Beltrán Jiménez'), arxiv.Result.Author('Dario Bettoni'), arxiv.Result.Author('Philippe Brax')]",2022
826,Sample Complexity of the Robust Linear Observers under Coprime Factors Uncertainty,2022-11-29 17:26:12+00:00,290,http://arxiv.org/pdf/2211.16401v1,eess.SY,"['eess.SY', 'cs.SY']","[arxiv.Result.Author('Yifei Zhang'), arxiv.Result.Author('Sourav Kumar Ukil'), arxiv.Result.Author('Serban Sabau')]",2022
827,Long-time asymptotics for coagulation equations with injection that do not have stationary solutions,2022-11-29 17:26:08+00:00,806,http://arxiv.org/pdf/2211.16399v1,math.AP,['math.AP'],"[arxiv.Result.Author('Iulia Cristian'), arxiv.Result.Author('Marina A. Ferreira'), arxiv.Result.Author('Eugenia Franco'), arxiv.Result.Author('Juan J. L. Velázquez')]",2022
828,"Electronic structure of the magnetic halide double perovskites Cs2(Ag,Na)FeCl6 from first-principles",2022-11-29 17:13:10+00:00,807,http://arxiv.org/pdf/2211.16387v1,cond-mat.mtrl-sci,['cond-mat.mtrl-sci'],"[arxiv.Result.Author('Johan Klarbring'), arxiv.Result.Author('Utkarsh Singh'), arxiv.Result.Author('Sergei I. Simak'), arxiv.Result.Author('Igor A. Abrikosov')]",2022
829,Multi-Agent Reinforcement Learning for Microprocessor Design Space Exploration,2022-11-29 17:10:24+00:00,808,http://arxiv.org/pdf/2211.16385v1,cs.AR,"['cs.AR', 'cs.AI', 'cs.LG', 'cs.MA']","[arxiv.Result.Author('Srivatsan Krishnan'), arxiv.Result.Author('Natasha Jaques'), arxiv.Result.Author('Shayegan Omidshafiei'), arxiv.Result.Author('Dan Zhang'), arxiv.Result.Author('Izzeddin Gur'), arxiv.Result.Author('Vijay Janapa Reddi'), arxiv.Result.Author('Aleksandra Faust')]",2022
830,Accurate Relativistic Real-Time TDDFT for Valence and Core Attosecond Transient Absorption Spectroscopy,2022-11-29 17:07:03+00:00,809,http://arxiv.org/pdf/2211.16383v1,physics.chem-ph,['physics.chem-ph'],"[arxiv.Result.Author('Torsha Moitra'), arxiv.Result.Author('Lukas Konecny'), arxiv.Result.Author('Marius Kadek'), arxiv.Result.Author('Angel Rubio'), arxiv.Result.Author('Michal Repisky')]",2022
831,Symmetry Detection in Trajectory Data for More Meaningful Reinforcement Learning Representations,2022-11-29 17:00:26+00:00,294,http://arxiv.org/pdf/2211.16381v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.RO']","[arxiv.Result.Author(""Marissa D'Alonzo""), arxiv.Result.Author('Rebecca Russell')]",2022
832,Boundedness of finite morphisms onto Fano manifolds with large Fano index,2022-11-29 16:59:28+00:00,810,http://arxiv.org/pdf/2211.16380v1,math.AG,"['math.AG', 'math.DS', '08A35, 14E30, 14J35, 14J40, 14M25']","[arxiv.Result.Author('Feng Shao'), arxiv.Result.Author('Guolei Zhong')]",2022
833,The 3D structure of anisotropic flow in small collision systems at the Relativistic Heavy Ion Collider,2022-11-29 16:55:32+00:00,811,http://arxiv.org/pdf/2211.16376v1,nucl-th,"['nucl-th', 'hep-ph', 'nucl-ex']","[arxiv.Result.Author('Wenbin Zhao'), arxiv.Result.Author('Sangwook Ryu'), arxiv.Result.Author('Chun Shen'), arxiv.Result.Author('Björn Schenke')]",2022
834,Kink-Antikink Interaction Forces and Bound States in a $φ^4$ Model with Quadratic and Quartic dispersion,2022-11-29 16:55:25+00:00,812,http://arxiv.org/pdf/2211.16375v1,nlin.PS,['nlin.PS'],"[arxiv.Result.Author('G. A. Tsolias'), arxiv.Result.Author('Robert J. Decker'), arxiv.Result.Author('A. Demirkaya'), arxiv.Result.Author('T. J. Alexander'), arxiv.Result.Author('Ross Parker'), arxiv.Result.Author('P. G. Kevrekidis')]",2022
835,GreenMO: Virtualized User-proportionate MIMO,2022-11-29 16:53:46+00:00,813,http://arxiv.org/pdf/2211.16373v1,eess.SP,['eess.SP'],"[arxiv.Result.Author('Agrim Gupta'), arxiv.Result.Author('Sajjad Nassirpour'), arxiv.Result.Author('Manideep Dunna'), arxiv.Result.Author('Eamon Patamasing'), arxiv.Result.Author('Alireza Vahid'), arxiv.Result.Author('Dinesh Bharadia')]",2022
836,H-bonds in Crambin: Coherence in an alpha helix,2022-11-29 16:52:13+00:00,814,http://arxiv.org/pdf/2211.16372v1,q-bio.BM,['q-bio.BM'],"[arxiv.Result.Author('Stanley Nicholson'), arxiv.Result.Author('David Minh'), arxiv.Result.Author('Robert Eisenberg')]",2022
837,Reusable Self-Attention-based Recommender System for Fashion,2022-11-29 16:47:20+00:00,815,http://arxiv.org/pdf/2211.16366v1,cs.IR,"['cs.IR', 'cs.LG']","[arxiv.Result.Author('Marjan Celikik'), arxiv.Result.Author('Jacek Wasilewski'), arxiv.Result.Author('Sahar Mbarek'), arxiv.Result.Author('Pablo Celayes'), arxiv.Result.Author('Pierre Gagliardi'), arxiv.Result.Author('Duy Pham'), arxiv.Result.Author('Nour Karessli'), arxiv.Result.Author('Ana Peleteiro Ramallo')]",2022
838,Reckoning with the Mother of all non-Fermi liquids: alien bosonization vs predator holography,2022-11-29 16:46:24+00:00,816,http://arxiv.org/pdf/2211.16365v1,cond-mat.str-el,"['cond-mat.str-el', 'hep-th']",[arxiv.Result.Author('D. V. Khveshchenko')],2022
839,"POLCOVID: a multicenter multiclass chest X-ray database (Poland, 2020-2021)",2022-11-29 16:42:53+00:00,817,http://arxiv.org/pdf/2211.16359v1,eess.IV,"['eess.IV', 'cs.CV', 'I.4.6; I.4.9']","[arxiv.Result.Author('Aleksandra Suwalska'), arxiv.Result.Author('Joanna Tobiasz'), arxiv.Result.Author('Wojciech Prazuch'), arxiv.Result.Author('Marek Socha'), arxiv.Result.Author('Pawel Foszner'), arxiv.Result.Author('Jerzy Jaroszewicz'), arxiv.Result.Author('Katarzyna Gruszczynska'), arxiv.Result.Author('Magdalena Sliwinska'), arxiv.Result.Author('Jerzy Walecki'), arxiv.Result.Author('Tadeusz Popiela'), arxiv.Result.Author('Grzegorz Przybylski'), arxiv.Result.Author('Mateusz Nowak'), arxiv.Result.Author('Piotr Fiedor'), arxiv.Result.Author('Malgorzata Pawlowska'), arxiv.Result.Author('Robert Flisiak'), arxiv.Result.Author('Krzysztof Simon'), arxiv.Result.Author('Gabriela Zapolska'), arxiv.Result.Author('Barbara Gizycka'), arxiv.Result.Author('Edyta Szurowska'), arxiv.Result.Author('Michal Marczyk'), arxiv.Result.Author('Andrzej Cieszanowski'), arxiv.Result.Author('Joanna Polanska')]",2022
840,Molecular contributions to thermo-osmotic phenomena for an electrolyte at a charged surface,2022-11-29 16:41:13+00:00,818,http://arxiv.org/pdf/2211.16355v1,cond-mat.soft,"['cond-mat.soft', 'physics.chem-ph', 'physics.flu-dyn']","[arxiv.Result.Author('Mehdi Ouadfel'), arxiv.Result.Author('Michael De San Féliciano'), arxiv.Result.Author('Cecilia Herrero'), arxiv.Result.Author('Samy Merabia'), arxiv.Result.Author('Laurent Joly')]",2022
841,Outfit Generation and Recommendation -- An Experimental Study,2022-11-29 16:36:00+00:00,300,http://arxiv.org/pdf/2211.16353v1,cs.IR,"['cs.IR', 'cs.LG']","[arxiv.Result.Author('Marjan Celikik'), arxiv.Result.Author('Matthias Kirmse'), arxiv.Result.Author('Timo Denk'), arxiv.Result.Author('Pierre Gagliardi'), arxiv.Result.Author('Sahar Mbarek'), arxiv.Result.Author('Duy Pham'), arxiv.Result.Author('Ana Peleteiro Ramallo')]",2022
842,Formalism of general boundary conditions for continuum models,2022-11-29 16:27:29+00:00,555,http://arxiv.org/pdf/2211.16346v1,quant-ph,"['quant-ph', 'cond-mat.mes-hall']",[arxiv.Result.Author('Maxim Kharitonov')],2022
843,Vibronic interactions in trilobite and butterfly Rydberg molecules,2022-11-29 16:25:41+00:00,819,http://arxiv.org/pdf/2211.16344v1,physics.atom-ph,"['physics.atom-ph', 'physics.chem-ph', 'quant-ph']","[arxiv.Result.Author('Frederic Hummel'), arxiv.Result.Author('Peter Schmelcher'), arxiv.Result.Author('Matthew T. Eiles')]",2022
844,SIR model with vaccination: bifurcation analysis,2022-11-29 16:21:56+00:00,820,http://arxiv.org/pdf/2211.16339v1,math.DS,"['math.DS', '37G10, 37G15, 34C23, 37D05, 92B05']","[arxiv.Result.Author('João P. S. Maurício de Carvalho'), arxiv.Result.Author('Alexandre A. Rodrigues')]",2022
845,Birational solutions to the set-theoretical 4-simplex equation,2022-11-29 16:19:02+00:00,556,http://arxiv.org/pdf/2211.16338v1,nlin.SI,"['nlin.SI', 'math-ph', 'math.MP']",[arxiv.Result.Author('S. Konstantinou-Rizos')],2022
846,Quantum Feature Maps for Graph Machine Learning on a Neutral Atom Quantum Processor,2022-11-29 16:17:39+00:00,303,http://arxiv.org/pdf/2211.16337v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('Boris Albrecht'), arxiv.Result.Author('Constantin Dalyac'), arxiv.Result.Author('Lucas Leclerc'), arxiv.Result.Author('Luis Ortiz-Gutiérrez'), arxiv.Result.Author('Slimane Thabet'), arxiv.Result.Author(""Mauro D'Arcangelo""), arxiv.Result.Author('Vincent E. Elfving'), arxiv.Result.Author('Lucas Lassablière'), arxiv.Result.Author('Henrique Silvério'), arxiv.Result.Author('Bruno Ximenez'), arxiv.Result.Author('Louis-Paul Henry'), arxiv.Result.Author('Adrien Signoles'), arxiv.Result.Author('Loïc Henriet')]",2022
847,X-ICP: Localizability-Aware LiDAR Registration for Robust Localization in Extreme Environments,2022-11-29 16:14:41+00:00,821,http://arxiv.org/pdf/2211.16335v1,cs.RO,['cs.RO'],"[arxiv.Result.Author('Turcan Tuna'), arxiv.Result.Author('Julian Nubert'), arxiv.Result.Author('Yoshua Nava'), arxiv.Result.Author('Shehryar Khattak'), arxiv.Result.Author('Marco Hutter')]",2022
848,Modulational instability in randomly dispersion-managed fiber links,2022-11-29 16:09:32+00:00,822,http://arxiv.org/pdf/2211.16326v1,physics.optics,"['physics.optics', 'nlin.PS']","[arxiv.Result.Author('Andrea Armaroli'), arxiv.Result.Author('Guillaume Dujardin'), arxiv.Result.Author('Alexandre Kudlinski'), arxiv.Result.Author('Arnaud Mussot'), arxiv.Result.Author('Stephan De Bièvre'), arxiv.Result.Author('Matteo Conforti')]",2022
849,A review of homogeneous two-phase cavitation models with an emphasis on physical aspects of cavitation,2022-11-29 16:05:36+00:00,823,http://arxiv.org/pdf/2211.16323v1,physics.flu-dyn,['physics.flu-dyn'],"[arxiv.Result.Author('Tobias Simonsen Folden'), arxiv.Result.Author('Fynn Jerome Aschmoneit')]",2022
850,TF-Net: Deep Learning Empowered Tiny Feature Network for Night-time UAV Detection,2022-11-29 15:58:36+00:00,824,http://arxiv.org/pdf/2211.16317v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Maham Misbah'), arxiv.Result.Author('Misha Urooj Khan'), arxiv.Result.Author('Zhaohui Yang'), arxiv.Result.Author('Zeeshan Kaleem')]",2022
851,Learning and Understanding a Disentangled Feature Representation for Hidden Parameters in Reinforcement Learning,2022-11-29 15:55:30+00:00,825,http://arxiv.org/pdf/2211.16315v1,cs.LG,['cs.LG'],"[arxiv.Result.Author('Christopher Reale'), arxiv.Result.Author('Rebecca Russell')]",2022
852,Towards Pair Atomic Density Fitting for Correlation Energies with Benchmark Accuracy,2022-11-29 15:49:33+00:00,826,http://arxiv.org/pdf/2211.16310v1,physics.chem-ph,['physics.chem-ph'],"[arxiv.Result.Author('Edoardo Spadetto'), arxiv.Result.Author('Pier Herman Theodoor Philipsen'), arxiv.Result.Author('Arno Förster'), arxiv.Result.Author('Lucas Visscher')]",2022
853,Analysis of Anomalous Behavior in Network Systems Using Deep Reinforcement Learning with CNN Architecture,2022-11-29 15:40:47+00:00,314,http://arxiv.org/pdf/2211.16304v1,cs.CR,['cs.CR'],"[arxiv.Result.Author('Mohammad Hossein Modirrousta'), arxiv.Result.Author('Parisa Forghani'), arxiv.Result.Author('Mahdi Aliyari Shoorehdeli')]",2022
854,Dual adaptive MPC using an exact set-membership reformulation,2022-11-29 15:36:14+00:00,827,http://arxiv.org/pdf/2211.16300v1,eess.SY,"['eess.SY', 'cs.SY', 'math.OC']","[arxiv.Result.Author('Anilkumar Parsi'), arxiv.Result.Author('Diyou Liu'), arxiv.Result.Author('Andrea Iannelli'), arxiv.Result.Author('Roy S. Smith')]",2022
855,The Adversary Bound Revisited: From Optimal Query Algorithms to Optimal Control,2022-11-29 15:25:45+00:00,828,http://arxiv.org/pdf/2211.16293v1,quant-ph,"['quant-ph', 'cs.CC', 'cs.SY', 'eess.SY']",[arxiv.Result.Author('Duyal Yolcu')],2022
856,On Controller Reduction in Linear Quadratic Gaussian Control with Performance Bounds,2022-11-29 15:22:39+00:00,829,http://arxiv.org/pdf/2211.16291v1,math.OC,"['math.OC', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('Zhaolin Ren'), arxiv.Result.Author('Yang Zheng'), arxiv.Result.Author('Maryam Fazel'), arxiv.Result.Author('Na Li')]",2022
857,DAGFiNN: A Conversational Conference Assistant,2022-11-29 15:10:30+00:00,830,http://arxiv.org/pdf/2211.16281v1,cs.IR,['cs.IR'],"[arxiv.Result.Author('Ivica Kostric'), arxiv.Result.Author('Krisztian Balog'), arxiv.Result.Author('Tølløv Alexander Aresvik'), arxiv.Result.Author('Nolwenn Bernard'), arxiv.Result.Author('Eyvinn Thu Dørheim'), arxiv.Result.Author('Pholit Hantula'), arxiv.Result.Author('Sander Havn-Sørensen'), arxiv.Result.Author('Rune Henriksen'), arxiv.Result.Author('Hengameh Hosseini'), arxiv.Result.Author('Ekaterina Khlybova'), arxiv.Result.Author('Weronika Lajewska'), arxiv.Result.Author('Sindre Ekrheim Mosand'), arxiv.Result.Author('Narmin Orujova')]",2022
858,Distance Teaching Experience of Campus-based Teachers at Times of Pandemic Confinement,2022-11-29 15:09:52+00:00,831,http://arxiv.org/pdf/2211.16280v1,cs.CY,['cs.CY'],"[arxiv.Result.Author('Abbas Cheddad'), arxiv.Result.Author('Christian Nordahl')]",2022
859,Performance Optimization of Baryon-block Construction in the Stochastic LapH Method,2022-11-29 15:09:27+00:00,832,http://arxiv.org/pdf/2211.16278v1,hep-lat,['hep-lat'],"[arxiv.Result.Author('Phuong Nguyen'), arxiv.Result.Author('Ben Hörz')]",2022
860,Differentiable User Models,2022-11-29 15:09:18+00:00,833,http://arxiv.org/pdf/2211.16277v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.HC']","[arxiv.Result.Author('Alex Hämäläinen'), arxiv.Result.Author('Mustafa Mert Çelikok'), arxiv.Result.Author('Samuel Kaski')]",2022
861,Hardware-Aware Pilot Decontamination Precoding for Multi-cell mMIMO Systems With Rician Fading,2022-11-29 15:06:51+00:00,834,http://arxiv.org/pdf/2211.16276v1,cs.IT,"['cs.IT', 'eess.SP', 'math.IT']","[arxiv.Result.Author('Harshit Kesarwani'), arxiv.Result.Author('Dheeraj Naidu Amudala'), arxiv.Result.Author('Venkatesh Tentu'), arxiv.Result.Author('Rohit Budhiraja')]",2022
862,Simulation of POVMs and quantum instruments via state preparation algorithms,2022-11-29 14:54:10+00:00,835,http://arxiv.org/pdf/2211.16267v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('Douglas F. Pinto'), arxiv.Result.Author('Marcelo S. Zanetti'), arxiv.Result.Author('Marcos L. W. Basso'), arxiv.Result.Author('Jonas Maziero')]",2022
863,Normal ordering of three-nucleon interactions for ab initio calculations of heavy nuclei,2022-11-29 14:50:20+00:00,836,http://arxiv.org/pdf/2211.16262v1,nucl-th,['nucl-th'],"[arxiv.Result.Author('K. Hebeler'), arxiv.Result.Author('V. Durant'), arxiv.Result.Author('J. Hoppe'), arxiv.Result.Author('M. Heinz'), arxiv.Result.Author('A. Schwenk'), arxiv.Result.Author('J. Simonis'), arxiv.Result.Author('A. Tichai')]",2022
864,The vanishing limit of a rigid body in three-dimensional viscous incompressible fluid,2022-11-29 14:45:25+00:00,837,http://arxiv.org/pdf/2211.16257v1,math.AP,"['math.AP', '35B40, 76D05, 35Q70, 35Q35, 35Q30']","[arxiv.Result.Author('Jiao He'), arxiv.Result.Author('Pei Su')]",2022
865,Advancing Deep Metric Learning Through Multiple Batch Norms And Multi-Targeted Adversarial Examples,2022-11-29 14:41:58+00:00,319,http://arxiv.org/pdf/2211.16253v1,cs.LG,"['cs.LG', 'cs.CV']","[arxiv.Result.Author('Inderjeet Singh'), arxiv.Result.Author('Kazuya Kakizaki'), arxiv.Result.Author('Toshinori Araki')]",2022
866,Data-driven identification of a 2D wave equation model with port-Hamiltonian structure,2022-11-29 14:38:49+00:00,320,http://arxiv.org/pdf/2211.16250v1,eess.SY,"['eess.SY', 'cs.NA', 'cs.SY', 'math.DS', 'math.NA']","[arxiv.Result.Author('Charles Poussot-Vassal'), arxiv.Result.Author('Denis Matignon'), arxiv.Result.Author('Ghilslain Haine'), arxiv.Result.Author('Pierre Vuillemin')]",2022
867,Molecular rotors for in situ local viscosity mapping in microfluidic chips,2022-11-29 14:38:04+00:00,838,http://arxiv.org/pdf/2211.16249v1,physics.flu-dyn,"['physics.flu-dyn', 'cond-mat.soft', 'physics.chem-ph']","[arxiv.Result.Author('Dharshana Nalatamby'), arxiv.Result.Author('Florence Gibouin'), arxiv.Result.Author('Javier Ordoñez-Hernández'), arxiv.Result.Author('Julien Renaudeau'), arxiv.Result.Author('Gérald Clisson'), arxiv.Result.Author('Norberto Farfán'), arxiv.Result.Author('Pierre Lidon'), arxiv.Result.Author('Yaocihuatl Medina-González')]",2022
868,Long-range Corrected Fragment Molecular Orbital Density-Functional Tight-binding Method for Excited States in Large Molecular Systems,2022-11-29 14:33:26+00:00,839,http://arxiv.org/pdf/2211.16248v1,physics.chem-ph,['physics.chem-ph'],"[arxiv.Result.Author('Richard Einsele'), arxiv.Result.Author('Joscha Hoche'), arxiv.Result.Author('Roland Mitric')]",2022
869,Causal Inference with Conditional Instruments using Deep Generative Models,2022-11-29 14:31:54+00:00,321,http://arxiv.org/pdf/2211.16246v1,cs.LG,"['cs.LG', 'cs.AI', 'stat.ME']","[arxiv.Result.Author('Debo Cheng'), arxiv.Result.Author('Ziqi Xu'), arxiv.Result.Author('Jiuyong Li'), arxiv.Result.Author('Lin Liu'), arxiv.Result.Author('Jixue Liu'), arxiv.Result.Author('Thuc Duy Le')]",2022
870,Observations of planetary winds and outflows,2022-11-29 14:26:56+00:00,840,http://arxiv.org/pdf/2211.16243v1,astro-ph.EP,['astro-ph.EP'],[arxiv.Result.Author('Leonardo A. Dos Santos')],2022
871,Simultaneous gas accretion onto a pair of giant planets: Impact on their final mass and on the protoplanetary disk structure,2022-11-29 14:22:25+00:00,841,http://arxiv.org/pdf/2211.16239v1,astro-ph.EP,['astro-ph.EP'],"[arxiv.Result.Author('Camille Bergez-Casalou'), arxiv.Result.Author('Bertram Bitsch'), arxiv.Result.Author('Sean N. Raymond')]",2022
872,DCDetector: An IoT terminal vulnerability mining system based on distributed deep ensemble learning under source code representation,2022-11-29 14:19:14+00:00,323,http://arxiv.org/pdf/2211.16235v1,cs.CR,"['cs.CR', 'cs.AI']",[arxiv.Result.Author('Wen Zhou')],2022
873,"Quantum correlations in a mixed spin-(1/2,1) Heisenberg dimer",2022-11-29 14:08:41+00:00,842,http://arxiv.org/pdf/2211.16230v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('S. Bhuvaneswari'), arxiv.Result.Author('R. Radha'), arxiv.Result.Author('R. Muthuganesan')]",2022
874,Triadic Temporal Exponential Random Graph Models (TTERGM),2022-11-29 14:07:29+00:00,325,http://arxiv.org/pdf/2211.16229v1,cs.SI,"['cs.SI', 'physics.soc-ph', 'stat.ML']","[arxiv.Result.Author('Yifan Huang'), arxiv.Result.Author('Clayton Barham'), arxiv.Result.Author('Eric Page'), arxiv.Result.Author('Pamela K Douglas')]",2022
